switch_amplitude,switch_frequency
6,0.0
11,0.02
75,0.04
11,0.06
7,0.08
9,0.1
14,0.12
11,0.14
11,0.16
12,0.18
12,0.2
12,0.22
13,0.24
14,0.26
13,0.28
14,0.3
14,0.32
13,0.34
14,0.36
14,0.38
14,0.4
15,0.42
14,0.44
14,0.46
14,0.48
15,0.5
15,0.52
15,0.54
15,0.56
14,0.58
15,0.6
15,0.62
15,0.64
15,0.66
15,0.68
15,0.7
15,0.72
15,0.74
15,0.76
15,0.78
15,0.8
15,0.82
15,0.84
15,0.86
15,0.88
15,0.9
15,0.92
15,0.94
15,0.96
15,0.98
15,1.0
15,1.02
15,1.04
15,1.06
15,1.08
15,1.1
15,1.12
15,1.14
15,1.16
15,1.18
15,1.2
15,1.22
15,1.24
15,1.26
15,1.28
15,1.3
15,1.32
15,1.34
15,1.36
15,1.38
15,1.4
15,1.42
15,1.44
15,1.46
15,1.48
15,1.5
15,1.52
15,1.54
15,1.56
15,1.58
15,1.6
15,1.62
15,1.64
15,1.66
15,1.68
15,1.7
15,1.72
15,1.74
15,1.76
15,1.78
15,1.8
15,1.82
15,1.84
15,1.86
15,1.88
15,1.9
15,1.92
15,1.94
15,1.96
15,1.98
15,2.0
15,2.02
15,2.04
15,2.06
15,2.08
15,2.1
15,2.12
15,2.14
15,2.16
15,2.18
15,2.2
15,2.22
15,2.24
15,2.26
15,2.28
15,2.3
15,2.32
15,2.34
15,2.36
15,2.38
15,2.4
15,2.42
15,2.44
15,2.46
15,2.48
15,2.5
15,2.52
15,2.54
15,2.56
15,2.58
15,2.6
15,2.62
15,2.64
15,2.66
15,2.68
15,2.7
15,2.72
15,2.74
15,2.76
15,2.78
15,2.8
15,2.82
15,2.84
15,2.86
15,2.88
15,2.9
15,2.92
15,2.94
15,2.96
15,2.98
15,3.0
