switch_amplitude,switch_frequency
6,0.0
10,0.02
80,0.04
11,0.06
7,0.08
9,0.1
14,0.12
11,0.14
11,0.16
12,0.18
11,0.2
11,0.22
13,0.24
13,0.26
12,0.28
13,0.3
12,0.32
12,0.34
13,0.36
13,0.38
13,0.4
13,0.42
13,0.44
12,0.46
13,0.48
13,0.5
13,0.52
13,0.54
13,0.56
13,0.58
13,0.6
13,0.62
13,0.64
13,0.66
13,0.68
13,0.7
13,0.72
13,0.74
13,0.76
13,0.78
13,0.8
13,0.82
13,0.84
13,0.86
13,0.88
13,0.9
13,0.92
13,0.94
13,0.96
13,0.98
13,1.0
13,1.02
13,1.04
13,1.06
13,1.08
13,1.1
13,1.12
13,1.14
13,1.16
13,1.18
13,1.2
13,1.22
13,1.24
13,1.26
13,1.28
13,1.3
13,1.32
13,1.34
13,1.36
13,1.38
13,1.4
13,1.42
13,1.44
13,1.46
13,1.48
13,1.5
13,1.52
13,1.54
13,1.56
13,1.58
13,1.6
13,1.62
13,1.64
13,1.66
13,1.68
13,1.7
13,1.72
13,1.74
13,1.76
13,1.78
13,1.8
13,1.82
13,1.84
13,1.86
13,1.88
13,1.9
13,1.92
13,1.94
13,1.96
13,1.98
13,2.0
13,2.02
13,2.04
13,2.06
13,2.08
13,2.1
13,2.12
13,2.14
13,2.16
13,2.18
13,2.2
13,2.22
13,2.24
13,2.26
13,2.28
13,2.3
13,2.32
13,2.34
13,2.36
13,2.38
13,2.4
13,2.42
13,2.44
13,2.46
13,2.48
13,2.5
13,2.52
13,2.54
13,2.56
13,2.58
13,2.6
13,2.62
13,2.64
13,2.66
13,2.68
13,2.7
13,2.72
13,2.74
13,2.76
13,2.78
13,2.8
13,2.82
13,2.84
13,2.86
13,2.88
13,2.9
13,2.92
13,2.94
13,2.96
13,2.98
13,3.0
