switch_amplitude,switch_frequency
5,0.0
8,0.02
61,0.04
9,0.06
6,0.08
7,0.1
11,0.12
8,0.14
8,0.16
9,0.18
9,0.2
9,0.22
10,0.24
10,0.26
10,0.28
10,0.3
10,0.32
10,0.34
10,0.36
10,0.38
10,0.4
10,0.42
10,0.44
10,0.46
10,0.48
10,0.5
10,0.52
10,0.54
10,0.56
10,0.58
10,0.6
10,0.62
10,0.64
10,0.66
10,0.68
10,0.7
10,0.72
10,0.74
10,0.76
10,0.78
10,0.8
10,0.82
10,0.84
10,0.86
10,0.88
10,0.9
10,0.92
10,0.94
10,0.96
10,0.98
10,1.0
10,1.02
10,1.04
10,1.06
10,1.08
10,1.1
10,1.12
10,1.14
10,1.16
10,1.18
10,1.2
10,1.22
10,1.24
10,1.26
10,1.28
10,1.3
10,1.32
10,1.34
10,1.36
10,1.38
10,1.4
10,1.42
10,1.44
10,1.46
10,1.48
10,1.5
10,1.52
10,1.54
10,1.56
10,1.58
10,1.6
10,1.62
10,1.64
10,1.66
10,1.68
10,1.7
10,1.72
10,1.74
10,1.76
10,1.78
10,1.8
10,1.82
10,1.84
10,1.86
10,1.88
10,1.9
10,1.92
10,1.94
10,1.96
10,1.98
10,2.0
10,2.02
10,2.04
10,2.06
10,2.08
10,2.1
10,2.12
10,2.14
10,2.16
10,2.18
10,2.2
10,2.22
10,2.24
10,2.26
10,2.28
10,2.3
10,2.32
10,2.34
10,2.36
10,2.38
10,2.4
10,2.42
10,2.44
10,2.46
10,2.48
10,2.5
10,2.52
10,2.54
10,2.56
10,2.58
10,2.6
10,2.62
10,2.64
10,2.66
10,2.68
10,2.7
10,2.72
10,2.74
10,2.76
10,2.78
10,2.8
10,2.82
10,2.84
10,2.86
10,2.88
10,2.9
10,2.92
10,2.94
10,2.96
10,2.98
10,3.0
