switch_amplitude,switch_frequency
6,0.0
10,0.02
47,0.04
9,0.06
7,0.08
7,0.1
10,0.12
8,0.14
8,0.16
9,0.18
9,0.2
9,0.22
10,0.24
10,0.26
10,0.28
11,0.3
11,0.32
11,0.34
11,0.36
12,0.38
12,0.4
12,0.42
12,0.44
12,0.46
12,0.48
12,0.5
12,0.52
12,0.54
13,0.56
13,0.58
13,0.6
13,0.62
13,0.64
13,0.66
13,0.68
13,0.7
13,0.72
13,0.74
13,0.76
13,0.78
13,0.8
13,0.82
13,0.84
13,0.86
13,0.88
13,0.9
13,0.92
14,0.94
13,0.96
14,0.98
14,1.0
14,1.02
14,1.04
14,1.06
14,1.08
14,1.1
14,1.12
14,1.14
14,1.16
14,1.18
14,1.2
14,1.22
14,1.24
14,1.26
14,1.28
14,1.3
14,1.32
14,1.34
14,1.36
14,1.38
14,1.4
14,1.42
14,1.44
14,1.46
14,1.48
14,1.5
14,1.52
14,1.54
14,1.56
14,1.58
14,1.6
14,1.62
14,1.64
14,1.66
14,1.68
14,1.7
14,1.72
14,1.74
14,1.76
14,1.78
14,1.8
14,1.82
14,1.84
14,1.86
14,1.88
14,1.9
14,1.92
14,1.94
14,1.96
14,1.98
14,2.0
14,2.02
14,2.04
14,2.06
14,2.08
14,2.1
14,2.12
14,2.14
14,2.16
14,2.18
14,2.2
14,2.22
14,2.24
14,2.26
14,2.28
14,2.3
14,2.32
14,2.34
14,2.36
14,2.38
14,2.4
14,2.42
14,2.44
14,2.46
14,2.48
14,2.5
14,2.52
14,2.54
14,2.56
14,2.58
14,2.6
14,2.62
14,2.64
14,2.66
14,2.68
14,2.7
14,2.72
14,2.74
14,2.76
14,2.78
14,2.8
14,2.82
14,2.84
14,2.86
14,2.88
14,2.9
14,2.92
14,2.94
14,2.96
14,2.98
14,3.0
