switch_amplitude,switch_frequency
9,0.0
15,0.02
75,0.04
14,0.06
10,0.08
11,0.1
15,0.12
12,0.14
13,0.16
13,0.18
14,0.2
15,0.22
15,0.24
16,0.26
16,0.28
17,0.3
17,0.32
18,0.34
18,0.36
19,0.38
19,0.4
19,0.42
19,0.44
19,0.46
20,0.48
20,0.5
20,0.52
20,0.54
20,0.56
20,0.58
21,0.6
21,0.62
21,0.64
21,0.66
21,0.68
21,0.7
21,0.72
22,0.74
22,0.76
22,0.78
22,0.8
22,0.82
22,0.84
22,0.86
22,0.88
22,0.9
22,0.92
22,0.94
22,0.96
22,0.98
22,1.0
22,1.02
22,1.04
22,1.06
22,1.08
22,1.1
23,1.12
23,1.14
23,1.16
23,1.18
23,1.2
23,1.22
23,1.24
23,1.26
23,1.28
23,1.3
23,1.32
23,1.34
23,1.36
23,1.38
23,1.4
23,1.42
23,1.44
23,1.46
23,1.48
23,1.5
23,1.52
23,1.54
23,1.56
23,1.58
23,1.6
23,1.62
23,1.64
23,1.66
23,1.68
23,1.7
23,1.72
23,1.74
23,1.76
23,1.78
23,1.8
23,1.82
23,1.84
23,1.86
23,1.88
23,1.9
23,1.92
23,1.94
23,1.96
23,1.98
23,2.0
23,2.02
23,2.04
23,2.06
23,2.08
23,2.1
23,2.12
23,2.14
23,2.16
23,2.18
23,2.2
23,2.22
23,2.24
23,2.26
23,2.28
23,2.3
23,2.32
23,2.34
23,2.36
23,2.38
23,2.4
23,2.42
23,2.44
23,2.46
23,2.48
23,2.5
23,2.52
23,2.54
23,2.56
23,2.58
23,2.6
23,2.62
23,2.64
23,2.66
23,2.68
23,2.7
23,2.72
23,2.74
23,2.76
23,2.78
23,2.8
23,2.82
23,2.84
23,2.86
23,2.88
23,2.9
23,2.92
23,2.94
23,2.96
23,2.98
23,3.0
