switch_amplitude,switch_frequency
7,0.0
12,0.02
84,0.04
12,0.06
8,0.08
10,0.1
15,0.12
12,0.14
12,0.16
13,0.18
13,0.2
14,0.22
15,0.24
15,0.26
15,0.28
16,0.3
16,0.32
15,0.34
16,0.36
16,0.38
16,0.4
17,0.42
16,0.44
16,0.46
17,0.48
17,0.5
17,0.52
17,0.54
17,0.56
16,0.58
17,0.6
17,0.62
17,0.64
17,0.66
17,0.68
17,0.7
17,0.72
17,0.74
17,0.76
17,0.78
17,0.8
17,0.82
17,0.84
17,0.86
17,0.88
17,0.9
17,0.92
17,0.94
17,0.96
17,0.98
17,1.0
17,1.02
17,1.04
17,1.06
17,1.08
17,1.1
17,1.12
17,1.14
17,1.16
17,1.18
17,1.2
17,1.22
17,1.24
17,1.26
17,1.28
17,1.3
17,1.32
17,1.34
17,1.36
17,1.38
17,1.4
17,1.42
17,1.44
17,1.46
17,1.48
17,1.5
17,1.52
17,1.54
17,1.56
17,1.58
17,1.6
17,1.62
17,1.64
17,1.66
17,1.68
17,1.7
17,1.72
17,1.74
17,1.76
17,1.78
17,1.8
17,1.82
17,1.84
17,1.86
17,1.88
17,1.9
17,1.92
17,1.94
17,1.96
17,1.98
17,2.0
17,2.02
17,2.04
17,2.06
17,2.08
17,2.1
17,2.12
17,2.14
17,2.16
17,2.18
17,2.2
17,2.22
17,2.24
17,2.26
17,2.28
17,2.3
17,2.32
17,2.34
17,2.36
17,2.38
17,2.4
17,2.42
17,2.44
17,2.46
17,2.48
17,2.5
17,2.52
17,2.54
17,2.56
17,2.58
17,2.6
17,2.62
17,2.64
17,2.66
17,2.68
17,2.7
17,2.72
17,2.74
17,2.76
17,2.78
17,2.8
17,2.82
17,2.84
17,2.86
17,2.88
17,2.9
17,2.92
17,2.94
17,2.96
17,2.98
17,3.0
