switch_amplitude,switch_frequency
6,0.0
10,0.02
45,0.04
9,0.06
7,0.08
7,0.1
9,0.12
8,0.14
8,0.16
8,0.18
9,0.2
9,0.22
10,0.24
10,0.26
10,0.28
10,0.3
11,0.32
11,0.34
11,0.36
11,0.38
12,0.4
12,0.42
12,0.44
12,0.46
12,0.48
12,0.5
12,0.52
13,0.54
13,0.56
13,0.58
13,0.6
13,0.62
13,0.64
13,0.66
13,0.68
13,0.7
13,0.72
13,0.74
14,0.76
14,0.78
14,0.8
14,0.82
14,0.84
14,0.86
14,0.88
14,0.9
14,0.92
14,0.94
14,0.96
14,0.98
14,1.0
14,1.02
14,1.04
14,1.06
14,1.08
14,1.1
14,1.12
14,1.14
14,1.16
14,1.18
14,1.2
14,1.22
14,1.24
14,1.26
14,1.28
14,1.3
14,1.32
14,1.34
14,1.36
14,1.38
14,1.4
14,1.42
14,1.44
14,1.46
14,1.48
15,1.5
14,1.52
15,1.54
15,1.56
15,1.58
15,1.6
15,1.62
15,1.64
15,1.66
15,1.68
15,1.7
15,1.72
15,1.74
15,1.76
15,1.78
15,1.8
15,1.82
15,1.84
15,1.86
15,1.88
15,1.9
15,1.92
15,1.94
15,1.96
15,1.98
15,2.0
15,2.02
15,2.04
15,2.06
15,2.08
15,2.1
15,2.12
15,2.14
15,2.16
15,2.18
15,2.2
15,2.22
15,2.24
15,2.26
15,2.28
15,2.3
15,2.32
15,2.34
15,2.36
15,2.38
15,2.4
15,2.42
15,2.44
15,2.46
15,2.48
15,2.5
15,2.52
15,2.54
15,2.56
15,2.58
15,2.6
15,2.62
15,2.64
15,2.66
15,2.68
15,2.7
15,2.72
15,2.74
15,2.76
15,2.78
15,2.8
15,2.82
15,2.84
15,2.86
15,2.88
15,2.9
15,2.92
15,2.94
15,2.96
15,2.98
15,3.0
