switch_amplitude,switch_frequency
2,0.0
3,0.02
21,0.04
3,0.06
2,0.08
3,0.1
4,0.12
3,0.14
3,0.16
4,0.18
3,0.2
3,0.22
4,0.24
4,0.26
4,0.28
4,0.3
4,0.32
3,0.34
4,0.36
4,0.38
4,0.4
4,0.42
4,0.44
4,0.46
4,0.48
4,0.5
4,0.52
4,0.54
4,0.56
4,0.58
4,0.6
4,0.62
4,0.64
4,0.66
4,0.68
4,0.7
4,0.72
4,0.74
4,0.76
4,0.78
4,0.8
4,0.82
4,0.84
4,0.86
4,0.88
4,0.9
4,0.92
4,0.94
4,0.96
4,0.98
4,1.0
4,1.02
4,1.04
4,1.06
4,1.08
4,1.1
4,1.12
4,1.14
4,1.16
4,1.18
4,1.2
4,1.22
4,1.24
4,1.26
4,1.28
4,1.3
4,1.32
4,1.34
4,1.36
4,1.38
4,1.4
4,1.42
4,1.44
4,1.46
4,1.48
4,1.5
4,1.52
4,1.54
4,1.56
4,1.58
4,1.6
4,1.62
4,1.64
4,1.66
4,1.68
4,1.7
4,1.72
4,1.74
4,1.76
4,1.78
4,1.8
4,1.82
4,1.84
4,1.86
4,1.88
4,1.9
4,1.92
4,1.94
4,1.96
4,1.98
4,2.0
4,2.02
4,2.04
4,2.06
4,2.08
4,2.1
4,2.12
4,2.14
4,2.16
4,2.18
4,2.2
4,2.22
4,2.24
4,2.26
4,2.28
4,2.3
4,2.32
4,2.34
4,2.36
4,2.38
4,2.4
4,2.42
4,2.44
4,2.46
4,2.48
4,2.5
4,2.52
4,2.54
4,2.56
4,2.58
4,2.6
4,2.62
4,2.64
4,2.66
4,2.68
4,2.7
3,2.72
4,2.74
4,2.76
4,2.78
4,2.8
4,2.82
3,2.84
4,2.86
4,2.88
4,2.9
4,2.92
4,2.94
4,2.96
3,2.98
4,3.0
