switch_amplitude,switch_frequency
3,0.0
6,0.02
40,0.04
6,0.06
4,0.08
5,0.1
7,0.12
6,0.14
6,0.16
6,0.18
6,0.2
6,0.22
7,0.24
7,0.26
7,0.28
7,0.3
7,0.32
7,0.34
7,0.36
7,0.38
7,0.4
7,0.42
7,0.44
7,0.46
7,0.48
7,0.5
7,0.52
7,0.54
7,0.56
7,0.58
7,0.6
7,0.62
7,0.64
7,0.66
7,0.68
7,0.7
7,0.72
7,0.74
7,0.76
7,0.78
7,0.8
7,0.82
7,0.84
7,0.86
7,0.88
7,0.9
7,0.92
7,0.94
7,0.96
7,0.98
7,1.0
7,1.02
7,1.04
7,1.06
7,1.08
7,1.1
7,1.12
7,1.14
7,1.16
7,1.18
7,1.2
7,1.22
7,1.24
7,1.26
7,1.28
7,1.3
7,1.32
7,1.34
7,1.36
7,1.38
7,1.4
7,1.42
7,1.44
7,1.46
7,1.48
7,1.5
7,1.52
7,1.54
7,1.56
7,1.58
7,1.6
7,1.62
7,1.64
7,1.66
7,1.68
7,1.7
7,1.72
7,1.74
7,1.76
7,1.78
7,1.8
7,1.82
7,1.84
7,1.86
7,1.88
7,1.9
7,1.92
7,1.94
7,1.96
7,1.98
7,2.0
7,2.02
7,2.04
7,2.06
7,2.08
7,2.1
7,2.12
7,2.14
7,2.16
7,2.18
7,2.2
7,2.22
7,2.24
7,2.26
7,2.28
7,2.3
7,2.32
7,2.34
7,2.36
7,2.38
7,2.4
7,2.42
7,2.44
7,2.46
7,2.48
7,2.5
7,2.52
7,2.54
7,2.56
7,2.58
7,2.6
7,2.62
7,2.64
7,2.66
7,2.68
7,2.7
7,2.72
7,2.74
7,2.76
7,2.78
7,2.8
7,2.82
7,2.84
7,2.86
7,2.88
7,2.9
7,2.92
7,2.94
7,2.96
7,2.98
7,3.0
