switch_amplitude,switch_frequency
8,0.0
13,0.02
61,0.04
12,0.06
9,0.08
10,0.1
12,0.12
10,0.14
11,0.16
11,0.18
12,0.2
12,0.22
13,0.24
13,0.26
13,0.28
14,0.3
14,0.32
14,0.34
15,0.36
15,0.38
15,0.4
16,0.42
16,0.44
16,0.46
16,0.48
16,0.5
16,0.52
17,0.54
17,0.56
17,0.58
17,0.6
17,0.62
17,0.64
17,0.66
18,0.68
18,0.7
18,0.72
18,0.74
18,0.76
18,0.78
18,0.8
18,0.82
18,0.84
18,0.86
18,0.88
18,0.9
18,0.92
18,0.94
18,0.96
19,0.98
19,1.0
19,1.02
19,1.04
19,1.06
19,1.08
19,1.1
19,1.12
19,1.14
19,1.16
19,1.18
19,1.2
19,1.22
19,1.24
19,1.26
19,1.28
19,1.3
19,1.32
19,1.34
19,1.36
19,1.38
19,1.4
19,1.42
19,1.44
19,1.46
19,1.48
19,1.5
19,1.52
19,1.54
20,1.56
19,1.58
19,1.6
20,1.62
20,1.64
20,1.66
20,1.68
20,1.7
20,1.72
20,1.74
20,1.76
20,1.78
20,1.8
20,1.82
20,1.84
20,1.86
20,1.88
20,1.9
20,1.92
20,1.94
20,1.96
20,1.98
20,2.0
20,2.02
20,2.04
20,2.06
20,2.08
20,2.1
20,2.12
20,2.14
20,2.16
20,2.18
20,2.2
20,2.22
20,2.24
20,2.26
20,2.28
20,2.3
20,2.32
20,2.34
20,2.36
20,2.38
20,2.4
20,2.42
20,2.44
20,2.46
20,2.48
20,2.5
20,2.52
20,2.54
20,2.56
20,2.58
20,2.6
20,2.62
20,2.64
20,2.66
20,2.68
20,2.7
20,2.72
20,2.74
20,2.76
20,2.78
20,2.8
20,2.82
20,2.84
20,2.86
20,2.88
20,2.9
20,2.92
20,2.94
20,2.96
20,2.98
20,3.0
