switch_amplitude,switch_frequency
1,0.0
2,0.02
7,0.04
2,0.06
1,0.08
1,0.1
2,0.12
2,0.14
2,0.16
2,0.18
2,0.2
2,0.22
2,0.24
2,0.26
2,0.28
2,0.3
2,0.32
2,0.34
2,0.36
2,0.38
2,0.4
2,0.42
2,0.44
2,0.46
2,0.48
2,0.5
2,0.52
2,0.54
2,0.56
2,0.58
2,0.6
2,0.62
2,0.64
2,0.66
2,0.68
2,0.7
2,0.72
2,0.74
2,0.76
2,0.78
2,0.8
2,0.82
2,0.84
2,0.86
2,0.88
2,0.9
2,0.92
2,0.94
2,0.96
2,0.98
2,1.0
2,1.02
2,1.04
2,1.06
2,1.08
2,1.1
2,1.12
2,1.14
2,1.16
2,1.18
2,1.2
2,1.22
2,1.24
2,1.26
2,1.28
2,1.3
2,1.32
2,1.34
2,1.36
2,1.38
2,1.4
2,1.42
2,1.44
2,1.46
2,1.48
2,1.5
2,1.52
2,1.54
2,1.56
2,1.58
2,1.6
2,1.62
2,1.64
2,1.66
2,1.68
2,1.7
2,1.72
2,1.74
2,1.76
2,1.78
2,1.8
2,1.82
2,1.84
2,1.86
2,1.88
2,1.9
2,1.92
2,1.94
2,1.96
2,1.98
2,2.0
2,2.02
2,2.04
2,2.06
2,2.08
2,2.1
2,2.12
2,2.14
2,2.16
2,2.18
2,2.2
2,2.22
2,2.24
2,2.26
2,2.28
2,2.3
2,2.32
2,2.34
2,2.36
2,2.38
2,2.4
2,2.42
2,2.44
2,2.46
2,2.48
2,2.5
2,2.52
2,2.54
2,2.56
2,2.58
2,2.6
2,2.62
2,2.64
2,2.66
2,2.68
2,2.7
2,2.72
2,2.74
2,2.76
2,2.78
2,2.8
2,2.82
2,2.84
2,2.86
2,2.88
2,2.9
2,2.92
2,2.94
2,2.96
2,2.98
2,3.0
