switch_amplitude,switch_frequency
7,0.0
13,0.02
75,0.04
12,0.06
9,0.08
10,0.1
14,0.12
11,0.14
11,0.16
12,0.18
13,0.2
13,0.22
14,0.24
15,0.26
15,0.28
15,0.3
15,0.32
15,0.34
16,0.36
16,0.38
16,0.4
17,0.42
17,0.44
16,0.46
17,0.48
17,0.5
17,0.52
17,0.54
17,0.56
17,0.58
17,0.6
17,0.62
17,0.64
17,0.66
18,0.68
17,0.7
17,0.72
18,0.74
18,0.76
18,0.78
18,0.8
18,0.82
18,0.84
18,0.86
18,0.88
18,0.9
18,0.92
18,0.94
18,0.96
18,0.98
18,1.0
18,1.02
18,1.04
18,1.06
18,1.08
18,1.1
18,1.12
18,1.14
18,1.16
18,1.18
18,1.2
18,1.22
18,1.24
18,1.26
18,1.28
18,1.3
18,1.32
18,1.34
18,1.36
18,1.38
18,1.4
18,1.42
18,1.44
18,1.46
18,1.48
18,1.5
18,1.52
18,1.54
18,1.56
18,1.58
18,1.6
18,1.62
18,1.64
18,1.66
18,1.68
18,1.7
18,1.72
18,1.74
18,1.76
18,1.78
18,1.8
18,1.82
18,1.84
18,1.86
18,1.88
18,1.9
18,1.92
18,1.94
18,1.96
18,1.98
18,2.0
18,2.02
18,2.04
18,2.06
18,2.08
18,2.1
18,2.12
18,2.14
18,2.16
18,2.18
18,2.2
18,2.22
18,2.24
18,2.26
18,2.28
18,2.3
18,2.32
18,2.34
18,2.36
18,2.38
18,2.4
18,2.42
18,2.44
18,2.46
18,2.48
18,2.5
18,2.52
18,2.54
18,2.56
18,2.58
18,2.6
18,2.62
18,2.64
18,2.66
18,2.68
18,2.7
18,2.72
18,2.74
18,2.76
18,2.78
18,2.8
18,2.82
18,2.84
18,2.86
18,2.88
18,2.9
18,2.92
18,2.94
18,2.96
18,2.98
18,3.0
